Date,Positive Tweets,Negative Tweets,Zero,Ticker
2016-03-16,110,-40,0,MSFT
2016-03-17,102,-35,0,MSFT
2016-03-18,110,-29,0,MSFT
2016-03-19,53,-33,0,MSFT
2016-03-20,24,-16,0,MSFT
2016-03-21,235,-74,0,MSFT
2016-03-22,81,-27,0,MSFT
2016-03-23,132,-34,0,MSFT
2016-03-24,100,-110,0,MSFT
2016-03-25,111,-91,0,MSFT
2016-03-26,45,-44,0,MSFT
2016-03-27,17,-17,0,MSFT
2016-03-28,113,-72,0,MSFT
2016-03-29,111,-57,0,MSFT
2016-03-30,191,-84,0,MSFT
2016-03-31,82,-36,0,MSFT
2016-04-01,47,-19,0,MSFT
2016-04-02,9,-1,0,MSFT
2016-04-03,10,-4,0,MSFT
2016-04-04,51,-46,0,MSFT
2016-04-05,47,-39,0,MSFT
2016-04-06,69,-19,0,MSFT
2016-04-07,37,-54,0,MSFT
2016-04-08,27,-18,0,MSFT
2016-04-09,15,-6,0,MSFT
2016-04-10,13,-5,0,MSFT
2016-04-11,37,-3,0,MSFT
2016-04-12,39,-20,0,MSFT
2016-04-13,49,-75,0,MSFT
2016-04-14,46,-27,0,MSFT
2016-04-15,40,-29,0,MSFT
2016-04-16,34,-4,0,MSFT
2016-04-17,13,-8,0,MSFT
2016-04-18,63,-28,0,MSFT
2016-04-19,89,-35,0,MSFT
2016-04-20,118,-66,0,MSFT
2016-04-21,262,-204,0,MSFT
2016-04-22,322,-255,0,MSFT
2016-04-23,46,-37,0,MSFT
2016-04-24,29,-31,0,MSFT
2016-04-25,132,-49,0,MSFT
2016-04-26,123,-76,0,MSFT
2016-04-27,91,-79,0,MSFT
2016-04-28,122,-70,0,MSFT
2016-04-29,94,-56,0,MSFT
2016-04-30,38,-19,0,MSFT
2016-05-01,21,-11,0,MSFT
2016-05-02,107,-26,0,MSFT
2016-05-03,115,-33,0,MSFT
2016-05-04,95,-68,0,MSFT
2016-05-05,144,-53,0,MSFT
2016-05-06,110,-47,0,MSFT
